X,Y,publicaddress,caseNumber,precinct,reportedDate,reportedTime,beginDate,reportedDateTime,beginTime,offense,description,UCRCode,enteredDate,centergbsid,centerLong,centerLat,centerX,centerY,neighborhood,lastchanged,LastUpdateDateETL,OBJECTID
-93.258888681759,45.0041510008884,0015XX 6TH ST NE,MP202180085         ,2     ,2021/04/17 00:00:00+00,717,2021/04/17 00:00:00+00,2021/04/17 07:17:00+00,717,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/04/17 00:00:00+00,16177,-93.25889579,45.00415258,-10381532,5622175,Sheridan,2021/04/17 00:00:00+00,2021/04/18 07:01:25+00,70
-93.2689408297883,44.9422785632467,0033XX 5TH AVE S,MP202180109         ,3     ,2021/04/17 00:00:00+00,816,2021/04/16 00:00:00+00,2021/04/17 08:16:00+00,1100,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/04/17 00:00:00+00,19308,-93.26894815,44.94227927,-10382651,5612439,Central,2021/04/17 00:00:00+00,2021/04/18 07:01:25+00,71
-93.3123114917056,45.0313229992413,,MP202180111         ,4     ,2021/04/17 00:00:00+00,913,2021/04/16 00:00:00+00,2021/04/17 09:13:00+00,1415,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/04/17 00:00:00+00,,-93.31232,45.03133,-10387479,5626454,Victory,2021/04/17 00:00:00+00,2021/04/18 07:01:25+00,72
-93.2413176348017,44.9827103804086,,MP202180449         ,2     ,2021/04/17 00:00:00+00,1810,2021/04/17 00:00:00+00,2021/04/17 18:10:00+00,1655,ROBPER  ,ROBBERY OF PERSON             ,04 ,2021/04/17 00:00:00+00,,-93.24132,44.98271,-10379576,5618800,Marcy Holmes,2021/04/17 00:00:00+00,2021/04/18 07:01:25+00,73
-93.2345982364764,44.9819606076594,0005XX 14TH AVE SE,MP2021702324        ,2     ,2021/04/09 00:00:00+00,1307,2021/04/03 00:00:00+00,2021/04/09 13:07:00+00,1255,TMVP    ,THEFT-MOTR VEH PARTS          ,07 ,2021/04/10 00:00:00+00,16638,-93.23460561,44.981964,-10378828,5618682,Marcy Holmes,2021/04/10 00:00:00+00,2021/04/11 07:03:41+00,74
-93.2880300295759,45.0203008123429,,MP202173941         ,4     ,2021/04/09 00:00:00+00,1213,2021/04/08 00:00:00+00,2021/04/09 12:13:00+00,2230,ROBPAG  ,ROBBERY PER AGG               ,04 ,2021/04/10 00:00:00+00,,-93.28804,45.0203,-10384776,5624718,McKinley,2021/04/10 00:00:00+00,2021/04/11 07:03:41+00,75
-93.3133265879767,44.9988090662772,,MP202173951         ,4     ,2021/04/09 00:00:00+00,1340,2021/04/09 00:00:00+00,2021/04/09 13:40:00+00,1233,ASLT2   ,ASSLT W/DNGRS WEAPON          ,05 ,2021/04/09 00:00:00+00,,-93.31334,44.99881,-10387592,5621334,Willard - Hay,2021/04/11 00:00:00+00,2021/04/12 07:01:27+00,76
-93.293114494084,44.9582169701103,0024XX DUPONT AVE S,MP202174031         ,5     ,2021/04/09 00:00:00+00,1634,2021/04/08 00:00:00+00,2021/04/09 16:34:00+00,1500,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/04/10 00:00:00+00,17088,-93.29311735,44.95822199,-10385342,5614946,Lowry Hill East,2021/04/11 00:00:00+00,2021/04/12 07:01:27+00,77
-93.2735132545845,44.9774363470577,00003X 7TH ST S,MP202174054         ,1     ,2021/04/09 00:00:00+00,1839,2021/04/09 00:00:00+00,2021/04/09 18:39:00+00,1600,THFTSW  ,THEFT BY SWINDLE              ,07 ,2021/04/10 00:00:00+00,17053,-93.27351637,44.97743954,-10383160,5617970,Downtown West,2021/04/17 00:00:00+00,2021/04/18 07:01:25+00,78
-93.2435364735534,44.9350167606465,0037XX 20TH AVE S,MP202174069         ,3     ,2021/04/09 00:00:00+00,1803,2021/04/09 00:00:00+00,2021/04/09 18:03:00+00,1550,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/04/10 00:00:00+00,11779,-93.24354051,44.93501911,-10379823,5611297,Standish,2021/04/10 00:00:00+00,2021/04/11 07:03:41+00,79
-93.2759207395459,44.9725050047718,0011XX NICOLLET MALL  ,MP202174094         ,1     ,2021/04/09 00:00:00+00,1923,2021/04/09 00:00:00+00,2021/04/09 19:23:00+00,1436,THEFT   ,OTHER THEFT                   ,07 ,2021/04/10 00:00:00+00,16615,-93.27592472,44.97251018,-10383428,5617194,Downtown West,2021/04/10 00:00:00+00,2021/04/11 07:03:41+00,80
-93.2963753785653,44.9483632719695,0013XX LAKE ST W,MP202174123         ,5     ,2021/04/09 00:00:00+00,1754,2021/04/09 00:00:00+00,2021/04/09 17:54:00+00,1534,THEFT   ,OTHER THEFT                   ,07 ,2021/04/10 00:00:00+00,17662,-93.29637768,44.94836658,-10385705,5613396,Lowry Hill East,2021/04/10 00:00:00+00,2021/04/11 07:03:41+00,81
-93.2836462509894,44.9483505564274,0003XX LAKE ST W,MP202174183         ,5     ,2021/04/09 00:00:00+00,2010,2021/04/09 00:00:00+00,2021/04/09 20:10:00+00,1830,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/04/10 00:00:00+00,19783,-93.28365334,44.94835544,-10384288,5613394,Whittier,2021/04/11 00:00:00+00,2021/04/12 07:01:27+00,82
-93.2982887901205,44.9474731772161,0030XX HENNEPIN AVE ,MP202174200         ,5     ,2021/04/09 00:00:00+00,2015,2021/04/09 00:00:00+00,2021/04/09 20:15:00+00,1850,THEFT   ,OTHER THEFT                   ,07 ,2021/04/10 00:00:00+00,11281,-93.29829195,44.9474742,-10385918,5613256,CARAG,2021/04/10 00:00:00+00,2021/04/11 07:03:41+00,83
-93.2562925505879,44.9465449208421,,MP202174209         ,3     ,2021/04/09 00:00:00+00,1919,2021/04/09 00:00:00+00,2021/04/09 19:19:00+00,1919,ASLT4   ,ASLT4-SUBST HARM OR WEAPON    ,05 ,2021/04/10 00:00:00+00,,-93.2563,44.94655,-10381243,5613110,Powderhorn Park,2021/04/10 00:00:00+00,2021/04/11 07:03:41+00,84
-93.3082061908572,45.0069202263556,0026XX PENN AVE N,MP202174220         ,4     ,2021/04/09 00:00:00+00,1955,2021/04/09 00:00:00+00,2021/04/09 19:55:00+00,1925,THEFT   ,OTHER THEFT                   ,07 ,2021/04/10 00:00:00+00,10905,-93.30821233,45.00692262,-10387022,5622611,Jordan,2021/04/10 00:00:00+00,2021/04/11 07:03:41+00,85
-93.2626705891052,44.948833745049,0029XX CHICAGO AVE ,MP202174265         ,3     ,2021/04/09 00:00:00+00,2343,2021/04/09 00:00:00+00,2021/04/09 23:43:00+00,1200,BURGD   ,BURGLARY OF DWELLING          ,06 ,2021/04/10 00:00:00+00,25867,-93.26267192,44.9488397,-10381953,5613470,Midtown Phillips,2021/04/10 00:00:00+00,2021/04/11 07:03:41+00,86
-93.2963753785653,44.9483632719695,0013XX LAKE ST W,MP202174336         ,5     ,2021/04/09 00:00:00+00,2225,2021/04/09 00:00:00+00,2021/04/09 22:25:00+00,2148,THEFT   ,OTHER THEFT                   ,07 ,2021/04/10 00:00:00+00,17662,-93.29637768,44.94836658,-10385705,5613396,Lowry Hill East,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,87
-93.2761183689084,44.9745894383028,,MP202174337         ,1     ,2021/04/09 00:00:00+00,2211,2021/04/09 00:00:00+00,2021/04/09 22:11:00+00,2211,ROBPER  ,ROBBERY OF PERSON             ,04 ,2021/04/10 00:00:00+00,,-93.27613,44.97459,-10383450,5617522,Downtown West,2021/04/13 00:00:00+00,2021/04/14 07:02:17+00,88
-93.2624010945199,44.99870107911,0003XX BROADWAY ST NE,MP202174382         ,2     ,2021/04/10 00:00:00+00,19,2021/04/09 00:00:00+00,2021/04/10 00:19:00+00,2248,ROBPER  ,ROBBERY OF PERSON             ,04 ,2021/04/10 00:00:00+00,15681,-93.26240584,44.9987045,-10381923,5621317,St. Anthony West,2021/04/10 00:00:00+00,2021/04/11 07:03:41+00,89
-93.2549810102731,44.9546316912399,0026XX 14TH AVE S,MP202174438         ,3     ,2021/04/10 00:00:00+00,38,2021/04/03 00:00:00+00,2021/04/10 00:38:00+00,0,BURGD   ,BURGLARY OF DWELLING          ,06 ,2021/04/10 00:00:00+00,18405,-93.25498841,44.95463336,-10381097,5614382,Midtown Phillips,2021/04/10 00:00:00+00,2021/04/11 07:03:41+00,90
-93.2575412088329,45.0019787165823,0014XX WASHINGTON ST NE,MP202174581         ,2     ,2021/04/10 00:00:00+00,445,2021/04/10 00:00:00+00,2021/04/10 04:45:00+00,420,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/04/10 00:00:00+00,16580,-93.2575434,45.00198239,-10381382,5621833,Sheridan,2021/04/10 00:00:00+00,2021/04/11 07:03:41+00,91
-93.2808345241501,44.9693273688609,0013XX SPRUCE PL ,MP202120853         ,1     ,2021/01/30 00:00:00+00,537,2021/01/30 00:00:00+00,2021/01/30 05:37:00+00,436,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/01/31 00:00:00+00,17039,-93.2808366,44.96932761,-10383975,5616694,Loring Park,2021/03/16 00:00:00+00,2021/03/21 07:00:19+00,92
-93.2963574122597,44.9789804817456,0012XX 2ND AVE N,MP202148202         ,4     ,2021/03/08 00:00:00+00,1030,2021/03/05 00:00:00+00,2021/03/08 10:30:00+00,300,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/16 00:00:00+00,21302,-93.29636125,44.97898303,-10385703,5618213,Harrison,2021/03/16 00:00:00+00,2021/03/21 07:00:19+00,93
-93.2688959140241,45.0121153386421,0024XX CALIFORNIA ST NE,MP202151793         ,2     ,2021/03/13 00:00:00+00,1850,2021/03/12 00:00:00+00,2021/03/13 18:50:00+00,1742,MVTHFT  ,OTHER VEHICLE THEFT           ,08 ,2021/03/16 00:00:00+00,13647,-93.26889988,45.01211908,-10382646,5623429,Bottineau,2021/03/16 00:00:00+00,2021/03/21 07:00:19+00,94
-93.2842481222297,44.9519489424558,,MP202152319         ,5     ,2021/03/13 00:00:00+00,1004,2021/03/13 00:00:00+00,2021/03/13 10:04:00+00,730,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/15 00:00:00+00,,-93.28426,44.95195,-10384355,5613960,Whittier,2021/03/17 00:00:00+00,2021/03/21 07:00:19+00,95
-93.2440215638069,44.9123733734794,0049XX WEST LAKE NOKOMIS PKWY ,MP202152674         ,3     ,2021/03/13 00:00:00+00,1938,2021/03/13 00:00:00+00,2021/03/13 19:38:00+00,1938,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/03/15 00:00:00+00,19432,-93.24402872,44.91237637,-10379877,5607737,Keewaydin,2021/03/16 00:00:00+00,2021/03/21 07:00:19+00,96
-93.2406349151857,44.9710178930821,0021XX WEST RIVER PKWY ,MP202153079         ,1     ,2021/03/14 00:00:00+00,540,2021/03/14 00:00:00+00,2021/03/14 05:40:00+00,501,ROBPAG  ,ROBBERY PER AGG               ,04 ,2021/03/15 00:00:00+00,22395,-93.24063836,44.97102187,-10379500,5616960,University of Minnesota,2021/03/16 00:00:00+00,2021/03/21 07:00:19+00,97
-93.303750547048,44.9633084439501,,MP202153779         ,5     ,2021/03/15 00:00:00+00,820,2021/03/15 00:00:00+00,2021/03/15 08:20:00+00,545,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/03/15 00:00:00+00,,-93.30376,44.96331,-10386526,5615747,Kenwood,2021/03/17 00:00:00+00,2021/03/21 07:00:19+00,98
-93.2700996565049,45.0080380409116,0019XX GRAND ST NE,MP202153834         ,2     ,2021/03/15 00:00:00+00,914,2021/03/13 00:00:00+00,2021/03/15 09:14:00+00,1300,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/16 00:00:00+00,21184,-93.270103,45.00804094,-10382780,5622787,Bottineau,2021/03/16 00:00:00+00,2021/03/21 07:00:19+00,99
-93.247578892332,44.9851883731252,0005XX 4TH ST SE,MP202153835         ,2     ,2021/03/15 00:00:00+00,1158,2020/03/10 00:00:00+00,2021/03/15 11:58:00+00,2023,CSCR    ,CSC - RAPE                    ,03 ,2021/03/16 00:00:00+00,17981,-93.2475796,44.98519208,-10380273,5619190,Marcy Holmes,2021/03/16 00:00:00+00,2021/03/21 07:00:19+00,100
-93.2671172497616,44.9483505564274,0006XX LAKE ST E,MP202153887         ,3     ,2021/03/15 00:00:00+00,1215,2021/03/14 00:00:00+00,2021/03/15 12:15:00+00,1,TMVP    ,THEFT-MOTR VEH PARTS          ,07 ,2021/03/16 00:00:00+00,21577,-93.26712512,44.94835162,-10382448,5613394,Central,2021/03/16 00:00:00+00,2021/03/21 07:00:19+00,101
-93.2425842593523,44.9819097752537,0009XX UNIVERSITY AVE SE,MP202153921         ,2     ,2021/03/15 00:00:00+00,1429,2021/03/13 00:00:00+00,2021/03/15 14:29:00+00,2100,THEFT   ,OTHER THEFT                   ,07 ,2021/03/16 00:00:00+00,17722,-93.24258836,44.98191193,-10379717,5618674,Marcy Holmes,2021/03/19 00:00:00+00,2021/03/21 10:49:46+00,102
-93.2788222979136,44.9377257366152,00001X 36TH ST W,MP202153939         ,5     ,2021/03/15 00:00:00+00,1230,2021/03/14 00:00:00+00,2021/03/15 12:30:00+00,1600,TMVP    ,THEFT-MOTR VEH PARTS          ,07 ,2021/03/16 00:00:00+00,12412,-93.27882901,44.93772675,-10383751,5611723,King Field,2021/03/16 00:00:00+00,2021/03/21 07:00:19+00,103
-93.247974151057,45.0022645481706,0009XX 14TH AVE NE,MP202153950         ,2     ,2021/03/15 00:00:00+00,1319,2021/03/12 00:00:00+00,2021/03/15 13:19:00+00,1530,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/03/16 00:00:00+00,22493,-93.24797795,45.00226998,-10380317,5621878,Logan Park,2021/03/16 00:00:00+00,2021/03/21 07:00:19+00,104
-93.2888564796373,45.0429968373966,0048XX CAMDEN AVE N,MP202153963         ,4     ,2021/03/15 00:00:00+00,1345,2021/03/13 00:00:00+00,2021/03/15 13:45:00+00,1800,TMVP    ,THEFT-MOTR VEH PARTS          ,07 ,2021/03/16 00:00:00+00,17338,-93.28886042,45.04300117,-10384868,5628293,Lind - Bohanon,2021/03/16 00:00:00+00,2021/03/21 07:00:19+00,105
-93.2359187599441,44.908168099245,0052XX WOODLAWN BLVD ,MP202153974         ,3     ,2021/03/15 00:00:00+00,1402,2021/03/14 00:00:00+00,2021/03/15 14:02:00+00,1800,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/16 00:00:00+00,21291,-93.2359263,44.90817248,-10378975,5607076,Keewaydin,2021/03/16 00:00:00+00,2021/03/21 07:00:19+00,106
-93.2605505650347,44.9591196114059,0009XX 24TH ST E,MP202154008         ,3     ,2021/03/15 00:00:00+00,1629,2021/03/15 00:00:00+00,2021/03/15 16:29:00+00,1515,MURDR   ,MURDER (GENERAL)              ,01 ,2021/03/15 00:00:00+00,16434,-93.26055709,44.95912104,-10381717,5615088,Ventura Village,2021/04/05 00:00:00+00,2021/04/06 07:00:27+00,107
-93.2127242593081,44.9510652607785,0028XX 42ND AVE S,MP202154031         ,3     ,2021/03/15 00:00:00+00,1611,2021/03/15 00:00:00+00,2021/03/15 16:11:00+00,1545,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/16 00:00:00+00,11086,-93.21272673,44.95106661,-10376393,5613821,Cooper,2021/03/16 00:00:00+00,2021/03/21 07:00:19+00,108
-93.2879851138117,45.0068122544762,0026XX LYNDALE AVE N,MP202154036         ,4     ,2021/03/15 00:00:00+00,2259,2021/03/15 00:00:00+00,2021/03/15 22:59:00+00,1625,TMVP    ,THEFT-MOTR VEH PARTS          ,07 ,2021/03/16 00:00:00+00,20356,-93.2879915,45.00681393,-10384771,5622594,Hawthorne,2021/03/16 00:00:00+00,2021/03/21 07:00:19+00,109
-93.2345982364764,45.0086795041866,0019XX HAYES ST NE,MP202154066         ,2     ,2021/03/15 00:00:00+00,1409,2021/03/10 00:00:00+00,2021/03/15 14:09:00+00,2300,DASTR   ,DOMESTIC ASSAULT/STRANGULATION,05,2021/03/16 00:00:00+00,17221,-93.2346014,45.00868495,-10378828,5622888,Windom Park,2021/03/16 00:00:00+00,2021/03/21 07:00:19+00,110
-93.2669286035519,44.9733248062666,0004XX 8TH ST S,MP202154074         ,1     ,2021/03/15 00:00:00+00,1738,2021/03/11 00:00:00+00,2021/03/15 17:38:00+00,1700,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/16 00:00:00+00,17462,-93.26692911,44.97332711,-10382427,5617323,Downtown West,2021/03/16 00:00:00+00,2021/03/21 07:00:19+00,111
-93.2727586697458,44.9633148000645,0019XX 3RD AVE S,MP202154153         ,5     ,2021/03/15 00:00:00+00,1923,2021/03/14 00:00:00+00,2021/03/15 19:23:00+00,2130,TMVP    ,THEFT-MOTR VEH PARTS          ,07 ,2021/03/16 00:00:00+00,17344,-93.27275923,44.96332,-10383076,5615748,Steven's Square - Loring Heights,2021/03/16 00:00:00+00,2021/03/21 07:00:19+00,112
-93.2631197467473,44.9723651924945,0007XX PARK AVE ,MP202154210         ,1     ,2021/03/15 00:00:00+00,2233,2021/03/15 00:00:00+00,2021/03/15 22:33:00+00,2047,ASLT2   ,ASSLT W/DNGRS WEAPON          ,05 ,2021/03/15 00:00:00+00,18846,-93.26312004,44.97236806,-10382003,5617172,Elliot Park,2021/03/16 00:00:00+00,2021/03/21 07:00:19+00,113
-93.2801877371455,44.9850422380653,0006XX 5TH ST N,MP202154229         ,1     ,2021/03/15 00:00:00+00,2225,2021/03/15 00:00:00+00,2021/03/15 22:25:00+00,2130,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/16 00:00:00+00,16909,-93.28019274,44.98504707,-10383903,5619167,North Loop,2021/03/16 00:00:00+00,2021/03/21 07:00:19+00,114
-93.2801158719228,44.9899852084836,0009XX WASHINGTON AVE N,MP202154237         ,1     ,2021/03/15 00:00:00+00,2122,2021/03/15 00:00:00+00,2021/03/15 21:22:00+00,2122,CARJCK  ,ROBBERY INCLUDING AUTO THEFT  ,,2021/03/16 00:00:00+00,17183,-93.28012126,44.98998899,-10383895,5619945,North Loop,2021/03/16 00:00:00+00,2021/03/21 07:00:19+00,115
-93.2731090127067,44.9791838214866,0005XX HENNEPIN AVE ,MP202154296         ,1     ,2021/03/15 00:00:00+00,2320,2021/02/26 00:00:00+00,2021/03/15 23:20:00+00,2300,ASLT3   ,ASLT-SGNFCNT BDLY HM          ,05 ,2021/03/16 00:00:00+00,17239,-93.27310907,44.97918668,-10383115,5618245,Downtown West,2021/03/16 00:00:00+00,2021/03/21 07:00:19+00,116
-93.306688038027,45.0040938365672,0020XX WILLOW AVE N,MP202154357         ,4     ,2021/03/16 00:00:00+00,424,2021/03/16 00:00:00+00,2021/03/16 04:24:00+00,149,CSCR    ,CSC - RAPE                    ,03 ,2021/03/16 00:00:00+00,15216,-93.30669029,45.00409793,-10386853,5622166,Jordan,2021/03/16 00:00:00+00,2021/03/21 07:00:19+00,117
-93.2943092534119,45.0086477487479,0027XX EMERSON AVE N,MP202154408         ,4     ,2021/03/16 00:00:00+00,545,2021/03/16 00:00:00+00,2021/03/16 05:45:00+00,540,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/16 00:00:00+00,13990,-93.29431189,45.00864826,-10385475,5622883,Jordan,2021/03/16 00:00:00+00,2021/03/21 07:00:19+00,118
-93.2990793075706,45.003172847974,0023XX IRVING AVE N,MP202154437         ,4     ,2021/03/16 00:00:00+00,933,2021/03/15 00:00:00+00,2021/03/16 09:33:00+00,1900,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/03/16 00:00:00+00,22666,-93.29908693,45.00317592,-10386006,5622021,Jordan,2021/03/16 00:00:00+00,2021/03/21 07:00:19+00,119
-93.2994386336842,44.9785039014019,0002XX IRVING AVE N,MP202154439         ,4     ,2021/03/16 00:00:00+00,915,2021/03/01 00:00:00+00,2021/03/16 09:15:00+00,1200,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/03/16 00:00:00+00,19662,-93.29944404,44.97850983,-10386046,5618138,Harrison,2021/03/16 00:00:00+00,2021/03/21 07:00:19+00,120
-93.247974151057,45.0022645481706,0009XX 14TH AVE NE,MP202154513         ,2     ,2021/03/16 00:00:00+00,1050,2021/03/12 00:00:00+00,2021/03/16 10:50:00+00,1600,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/03/16 00:00:00+00,22493,-93.24797795,45.00226998,-10380317,5621878,Logan Park,2021/03/19 00:00:00+00,2021/03/21 10:49:46+00,121
-93.2780946625335,44.9027345057204,0055XX NICOLLET AVE ,MP2021701781        ,5     ,2021/03/15 00:00:00+00,1454,2021/03/13 00:00:00+00,2021/03/15 14:54:00+00,900,THFTSW  ,THEFT BY SWINDLE              ,07 ,2021/03/16 00:00:00+00,16026,-93.27809735,44.9027372,-10383670,5606222,Windom,2021/03/16 00:00:00+00,2021/03/21 07:00:19+00,122
-93.2312385373138,44.963982188159,0028XX 9TH ST S,MP2021701782        ,3     ,2021/03/15 00:00:00+00,1513,2021/03/08 00:00:00+00,2021/03/15 15:13:00+00,1200,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/03/16 00:00:00+00,19440,-93.23124176,44.96398724,-10378454,5615853,Seward,2021/03/16 00:00:00+00,2021/03/21 07:00:19+00,123
-93.2793253544728,44.9670393619926,0015XX LASALLE AVE ,MP2021701783        ,1     ,2021/03/15 00:00:00+00,1518,2021/03/15 00:00:00+00,2021/03/15 15:18:00+00,1300,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/03/16 00:00:00+00,15055,-93.27932994,44.96704546,-10383807,5616334,Loring Park,2021/03/16 00:00:00+00,2021/03/21 07:00:19+00,124
-93.2796936637393,44.945661155962,0031XX BLAISDELL AVE ,MP2021701784        ,5     ,2021/03/15 00:00:00+00,1532,2021/03/12 00:00:00+00,2021/03/15 15:32:00+00,1000,THEFT   ,OTHER THEFT                   ,07 ,2021/03/16 00:00:00+00,17534,-93.27970023,44.94566461,-10383848,5612971,Lyndale,2021/03/16 00:00:00+00,2021/03/21 07:00:19+00,125
-93.2473183808996,44.9260304394897,0042XX CEDAR AVE S,MP2021701788        ,3     ,2021/03/15 00:00:00+00,1620,2021/03/11 00:00:00+00,2021/03/15 16:20:00+00,255,THEFT   ,OTHER THEFT                   ,07 ,2021/03/16 00:00:00+00,12236,-93.24731971,44.92603161,-10380244,5609884,Northrop,2021/03/16 00:00:00+00,2021/03/21 07:00:19+00,126
-93.280331467591,44.988428663522,0008XX 3RD ST N,MP2021701789        ,1     ,2021/03/15 00:00:00+00,1625,2021/03/12 00:00:00+00,2021/03/15 16:25:00+00,2000,BIKETF  ,BIKE THEFT                    ,07,2021/03/16 00:00:00+00,21090,-93.2803333,44.98843284,-10383919,5619700,North Loop,2021/03/16 00:00:00+00,2021/03/21 07:00:19+00,127
-93.2472554988297,44.9689714626756,0005XX CEDAR AVE S,MP2021701794        ,1     ,2021/03/15 00:00:00+00,1732,2021/03/14 00:00:00+00,2021/03/15 17:32:00+00,2125,BIKETF  ,BIKE THEFT                    ,07,2021/03/16 00:00:00+00,14908,-93.2472583,44.96897465,-10380237,5616638,Cedar Riverside,2021/03/16 00:00:00+00,2021/03/21 07:00:19+00,128
-93.2209168946993,44.9573842391395,,MP2021701796        ,3     ,2021/03/15 00:00:00+00,1817,2021/03/14 00:00:00+00,2021/03/15 18:17:00+00,1805,TMVP    ,THEFT-MOTR VEH PARTS          ,07 ,2021/03/16 00:00:00+00,,-93.22092,44.95739,-10377305,5614815,Seward,2021/03/16 00:00:00+00,2021/03/21 07:00:19+00,129
-93.314611178833,45.0114358091768,,MP2021701797        ,4     ,2021/03/15 00:00:00+00,1314,2021/03/14 00:00:00+00,2021/03/15 13:14:00+00,1130,THEFT   ,OTHER THEFT                   ,07 ,2021/03/16 00:00:00+00,,-93.31462,45.01144,-10387735,5623322,Jordan,2021/03/16 00:00:00+00,2021/03/21 07:00:19+00,130
-93.2347329837691,44.9852455563081,0012XX 8TH ST SE,MP2021701799        ,2     ,2021/03/15 00:00:00+00,1919,2021/03/14 00:00:00+00,2021/03/15 19:19:00+00,1905,TMVP    ,THEFT-MOTR VEH PARTS          ,07 ,2021/03/16 00:00:00+00,17633,-93.23473493,44.98524646,-10378843,5619199,Marcy Holmes,2021/03/16 00:00:00+00,2021/03/21 07:00:19+00,131
-93.2829994639848,44.987049974113,0009XX 5TH ST N,MP2021701801        ,1     ,2021/03/16 00:00:00+00,830,2021/03/11 00:00:00+00,2021/03/16 08:30:00+00,820,THEFT   ,OTHER THEFT                   ,07 ,2021/03/16 00:00:00+00,16621,-93.2830028,44.98705185,-10384216,5619483,North Loop,2021/03/16 00:00:00+00,2021/03/21 07:00:19+00,132
-93.3031486758076,45.0068948212258,0026XX LOGAN AVE N,MP2021701803        ,4     ,2021/03/16 00:00:00+00,925,2021/03/15 00:00:00+00,2021/03/16 09:25:00+00,2300,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/03/16 00:00:00+00,16366,-93.30315672,45.00689686,-10386459,5622607,Jordan,2021/03/16 00:00:00+00,2021/03/21 07:00:19+00,133
-93.2192190788123,44.9205858129951,0045XX HIAWATHA AVE ,MP2021701804        ,3     ,2021/03/16 00:00:00+00,1003,2021/03/16 00:00:00+00,2021/03/16 10:03:00+00,700,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/03/16 00:00:00+00,21628,-93.21921931,44.92059183,-10377116,5609028,Hiawatha,2021/03/16 00:00:00+00,2021/03/21 07:00:19+00,134
-93.2802596023682,45.0065073916004,0026XX 2ND ST N,MP2021701806        ,4     ,2021/03/16 00:00:00+00,1023,2021/03/14 00:00:00+00,2021/03/16 10:23:00+00,0,TMVP    ,THEFT-MOTR VEH PARTS          ,07 ,2021/03/16 00:00:00+00,13728,-93.28026432,45.00651329,-10383911,5622546,Hawthorne,2021/03/16 00:00:00+00,2021/03/21 07:00:19+00,135
